Wavelength_nm,R_TMM_GlassAg,R_TMM_AgMirror,R_TMM_GlassPVK_Fixed,R_TMM_GlassPVK_BestD
514.9741820289036,0.9754358255131119,0.981913459739351,0.14647709000466377,0.14648670904064523
515.3999583741056,0.9754838722343347,0.9819527126652022,0.14643070679913522,0.1464406482481359
515.825727954195,0.9755318002220719,0.9819918511792336,0.14639158485885162,0.1464018500543134
516.2514907634869,0.9755797212136442,0.9820309556341588,0.14639393401945094,0.14640447662655492
516.6772467962968,0.9756275968606755,0.9820699986422848,0.14642523915324726,0.14643602619210377
517.102996046941,0.9756753897911206,0.9821089532450593,0.14642320134366194,0.146434287609162
517.5287385097351,0.9757232040468033,0.9821478937013743,0.14631509960789296,0.1463266530177107
517.9544741789956,0.975770887193138,0.9821867116286771,0.1462076407134659,0.14621967778867692
518.3802030490394,0.9758186107303093,0.9822255282250006,0.14610513092672095,0.14611766187102973
518.8059251141825,0.9758662240551774,0.9822642373896193,0.14600377652087754,0.14601681763109853
519.2316403687427,0.975913806188006,0.9823028943716268,0.14590674914810267,0.14592031185520302
519.6573488070368,0.9759613411628135,0.982341488196485,0.14581344753383613,0.1458275443022562
520.0830504233825,0.9760087788936028,0.9823799838207369,0.1457217287483852,0.14573637620251195
520.508745212097,0.9760562214539564,0.9824184520211972,0.14563459020225938,0.14564980126555566
520.9344331674984,0.9761035347015159,0.9824568002173418,0.14554814212381972,0.14556393594923633
521.3601142839047,0.9761508281552715,0.9824951035151848,0.14546563428003656,0.14548202464304014
521.7857885556346,0.9761980128000364,0.9825333012163054,0.14538441257946633,0.14540141840789947
522.2114559770062,0.9762451116808487,0.9825714086744176,0.14530856278083776,0.14532619468223937
522.6371165423385,0.9762921256883945,0.9826094266891056,0.14523812735982455,0.14525639549451141
523.062770245951,0.9763390184276596,0.9826473307997318,0.14516512454674926,0.14518405352765595
523.4884170821617,0.9763858201969432,0.9826851402552809,0.14507394255339123,0.14509357589043687
523.9140570452911,0.9764324953004963,0.98272283285121,0.14498318700908017,0.14500354421239353
524.3396901296587,0.9764790437693698,0.9827604059790838,0.14488376187940924,0.14490487165402174
524.7653163295846,0.9765254664235914,0.9827978625057274,0.14478236896573066,0.1448042515879392
525.1909356393883,0.9765717444549709,0.9828351883636337,0.14469960436645127,0.14472226118165232
525.6165480533901,0.9766178740190408,0.9828723806514245,0.14463993070286574,0.14466336344302605
526.0421535659119,0.9766638709018924,0.982909452345807,0.14457998161322333,0.14460421488185707
526.467752171273,0.9767096671518345,0.9829463525312014,0.14451184053099606,0.14453690157849258
526.8933438637952,0.9767553403646708,0.9829831396862523,0.14444425748719242,0.144470170474671
527.3189286377998,0.9768007954766529,0.9830197438148081,0.14436783760305283,0.14439462767941263
527.7445064876083,0.9768460968487332,0.9830562125823964,0.14428870493343082,0.14431639477110506
528.1700774075425,0.9768912092336071,0.9830925205956667,0.14421469995206745,0.14424331422794742
528.5956413919245,0.976936099472014,0.9831286437932254,0.1441482927755776,0.144177860163102
529.0211984350755,0.9769808592448215,0.9831646493883603,0.1440820697477294,0.1441126179690907
529.4467485313195,0.9770252994650909,0.9832004001329967,0.1440093276596839,0.14404089630043598
529.8722916749782,0.9770696212146103,0.9832360423289811,0.1439371102951956,0.14396972758510238
530.2978278603748,0.9771136716748009,0.983271465551967,0.14384558202722136,0.14387929630072532
530.7233570818321,0.9771575393507322,0.9833067340193465,0.14374594715231084,0.14378079241931044
531.1488793336744,0.9772012568256715,0.983341871766131,0.1436298760591354,0.14366594815594375
